belaga pilon cebongxfxfxxnscroll handphone doang pintar otak ujung pantatxfxfxxc	abusive
botol fan tidak punya otak kali dongok nya kelewatanxfxfxxf	abusive
akun teman buzzer politik calon gubernur asyik berita buruk lawan asyik promo kampanye tagar masingmasing calon enak banget	neutral
tentara nasional indonesia seru tonton si perintah pro komunis partai komunis indonesia	hate speech
eh sok stalking dil milea bajing	hate speech
sipit xfxfxx nih mesti capslock	neutral
buah kristen suriah arab islam pakai alah allah bukti literatur suriah arab islam	neutral
cina anjing httpstcozmbsjaiha	abusive
mentang dana kafirnapa mentang aparat pro	abusive
apresiasi rezim muhammad zohri mesti namanama ikan dahulusepeda	neutral
oi anjing lacur pantas saja laku bejat dasar anak haram wkwk	abusive
alam birokrat masyarakat pilih syamsuar gubernur riau	neutral
gembel cantik wkwnnyah makan	hate speech
di luar harta rai mantra syukur gubernur wakil gubernur keluarga kayak mantra kerta	neutral
salah jokowi ahok babi ateis httpstcovgrcuesti	abusive
lt not save for work genjatgenjot doang nama not save for work aman anak umur txexxa	neutral
inspirasi generasi milenial generasi muda anak bangsa fokus sahaja hati uji harta tahta waspada	neutral
beda ngentot ngewe xfxfxx	hate speech
ohini antek nya komunis	hate speech
beda cundang negeri nasionalis bela negara orang pintar nasionalis orang bodoh nasionalis paham si	neutral
sungguh cinta buta lumpuh logika mario teguh	neutral
orang turun cina gubernur indonesia bicara orang padang presiden singapura	hate speech
bodoh ganggu sayang gue xfxfxxaxfxfxxaxfxfxxxfxfxx	hate speech
jancuk jancuk	hate speech
bandara internasional kertajati harap uji coba mei bandara tampung juta tumpang tahap i soekarnohatta moga bandara konkret gerak ekonomi si	neutral
bentuk dukung rezim panik lupa ganti presiden	hate speech
wkwk gila bang pikir kuping	neutral
bicara agama keliling takut diskusi agama tenang cipta umatjemaat gampang amuk	neutral
kuasa bahasa melayu kalang bangsa cina hafal paham hafal	neutral
sistem demokrasi pimpin soekarno akibat seteru politik ideologi partai komunis indonesia tentara nasional indonesia peristiwa darah kenal gera september gspki	neutral
yeuhhh dasar pucuk kontol	abusive
kafir tulen pilih fuck	abusive
anggap non muslim kafir harbi jihad arti perang dan lain lain	neutral
muhammad nabi sila rampas hak orang nabi	hate speech
usaha damai slogan is beautifulnya orangorang gendut sumber negara okok uniform resource locator	neutral
ajak terjun langsung hidup nyata masyarakat latih peka sosial budaya ekonomi politik dan lain lain tingkat indeks prestasi kumulatif indeks kembang kolektif terap melulu prestasi kumulatif theoretical	neutral
tau malu nih cina angkat kaki istana	hate speech
hutang saham federasi mountaineering indonesia kontrak federasi mountaineering indonesia habis federasi mountaineering indonesia milik negara satu republik indonesia bentuk tolol rezim	abusive
cocot	abusive
mantap selamat ganti presiden presidenbaru	hate speech
twit gue udik kayak didik keras	hate speech
babi nih haihhh	abusive
anak partai komunis indonesia pro syiah antek asing diktator komunis bijak neoliberal	hate speech
pimpin salat kepala imam masjid sidoarjo kapaknnsemoga murni tindak kriminal kerja orang gila laginhxexxa	neutral
ahok dilengserkanmisi lengser jokowi jakarta kece	hate speech
alaaa bodoh asing nih xfxfxxxfxfxxxfxfxx	abusive
ekonomi laaa pikir mne natural killer maju hidup mcm	neutral
lengser otot reklamasi	hate speech
deklarasi pilih kepala daerah aman anti hoaks perangkat desa kedungrejo jabon	neutral
bhayangkara bina aman dan tertib masyarakat desa sidoarjo polisi sektor pringsewu kota brigadir polisi aris si sambangsilaturahmi kantor lembaga swadaya masyarakat gera masyarakat bawah indonesia desa sidoarjo ajak anggota gera masyarakat bawah indonesia peran aktif jaga aman dan tertib masyarakat jelang pilih gubernur wakil gubernur	neutral
aku kasih tau orang enggak akan mashup tau masuk ekonomi salah pilih	neutral
peduli oceh lakilaki temu laki laki oi luas sekian mahasiswa alannnbodo gue dengar gue pakai headset peduli langkah kaki	hate speech
gusur gus dur amin rais amin rais antek asing	neutral
islam ayat muhammad mutasyabihatmisal ulama tafsir dajjal simbol jahat arti fakta real makhluk ramai hadap ulama tafsir bah	neutral
suka lucu orang bilang ahok di penjara jakarta hancur arti gubernur ganti becus donghahaha	hate speech
suka suka kamu saja anjing onta kak biar berkah hidup	neutral
kuasa ajar kalbu bisu venus	neutral
besok prabowo calon presiden teriakteriak indonesia bebas korupsi percaya nyata fadli apes marah	hate speech
teras saksi bisu masdiennduh khawatir dicka nih	neutral
lihat salah dukung mafia koruptor nista agama gerombol banci titot laku bidik arah	abusive
cebong mangapxcxb kolam butekxfxfxxxfxfxxxfxfxxxfxfxx	abusive
stw balierma suka kontol uniform resource locator	hate speech
ppp hayat percaya masuk kolom agama kartu tanda duduk pppsempurna romahurmuziy	neutral
modul didik agama katolik budi pekerti yesaya sekolah dasar kelas sekolah dasar	neutral
orang kristen laku orang kristen orang kristen	neutral
prabowo koar citra	hate speech
bunuh orang ahmadiyah syiah partai komunis indonesia	hate speech
restoran pondok lele aksana cirebon rombong pemuda salah gereja kota cirebon katolik layan bantu	neutral
prabowo gerombol tanding isu uniform resource locator	hate speech
entot adik mas ah ah mas enjot memek adik	hate speech
orang bajing pants tahan	hate speech
beliau mundur politik	hate speech
partai komunis indonesia maksud partai adil sejahtera	neutral
isu partai komunis indonesia muncul semangat fitnah obor rakyat partai adil sejahtera pilih presidentp habis pikir pimpin redaksi orang direksi badan usaha milik negara blunder	hate speech
syetannn suka dengar suara azan suka lihat orang hijab setan turun iblis innalillah miris	hate speech
agama cacat hawa nafsu asysyihaab	neutral
omong ahok bukti anies sandi ingkar janji reklamasi uniform resource locator	hate speech
sumpah allah subhanahu wa taala benci kafir lukman islam damai sunni lawan syiah seteru	hate speech
mampus xfxfxxad	hate speech
sipit baca	neutral
saracen narkoba jakarta pimpin anies uniform resource locator	hate speech
buah ketapang makan ontankapan abang nyata cinta	neutral
anti asing	neutral
okezone news anggar negara jokowi ukur kerja uniform resource locator uniform resource locator	hate speech
mbah saleh international monetary fund tahan tumbuh ekonomi global washington dana moneter internasional international	neutral
prabowo cemeeh usaha perintah rohingya dunia internasional puji lihat prabowo citra	hate speech
cabe nya bbmn facrbookn politik tau tau nya berita sampah citra	abusive
can relate syukur keluarga gue lengkap is a lil bit messi sometimes gue cacat fisik orang nasib bagus gue	neutral
ahok di penjara kutip kalimat kitab fiksi aneh bela agama ahli surga serentak bela dungu kitab suci fiksi	abusive
sok ganteng banget bencong	abusive
sipit tertawa sipit	neutral
uh ena nya susilo bambang yudhoyono korupsi	hate speech
burik jugapercaya	neutral
jokowi mundur lempar handuk pimpin negara mundur kasihan rakyat	hate speech
amannharam hukum ajak perempuan anak medan jihadnkami lepas bom kemarinnyg kemarin laku orang gilannaman afiliasi isis bom kemarin isis k	neutral
tunggak listrik viral fadli zon usaha listrik negara aman data	neutral
mari borong fakir umat miskin tahu oleh orang yang ulama borong borong borong murah riah	neutral
bangsa cebong goblok tuju	abusive
teman kerja kang daniel brengseknntrus teman sekolah jongin berengsek nnada teman gue seok jin berengsek nnintinya teman gue berengsek	abusive
yanan acara cina	neutral
peduli replyku sambung ganti presiden ganti presiden ganti presiden ganti presiden ganti presiden ganti presiden ganti presiden ganti presiden gantip	hate speech
bejat	hate speech
kontol sange ngaceng	hate speech
beta sepak dasar yahudi xfxfxxd	abusive
tekong sempang kerayong padu anak buah myself pandai edmet tampon gm kelas padu futsal ahli gabung gan kelas time futsal rajin agama pon hehe jodoh sempurna kelas	neutral
info kompasiana prabowo turun yahudi uniform resource locator uniform resource locator	hate speech
xexxaxexxaxexxaxexxa xexxabagian profilnnnama lengkap elizabeth bennet nnmarga kangnnnama panggil bebe liza eelnntempat tanggal lahir jakarta januari nnagama kristen	neutral
ajak ngewe direct message gue amatir anjir haha enggak erti	hate speech
kerja lempar batu bang gue kayak teman lempar bus main pakai bom molotov xfxfxx	neutral
malu malu anak medan ruhutnnquiz nnsiapa koar suka bawa bawa ras hina foto politikus berengsek bakar makassar	abusive
joget raffi ahmad ayu ting ting bilang norak kampung nagita slavina kronologi uniform resource locator	hate speech
jalan jalan kota sumedangnada kambing makan rumputnanakanak senang lihat banci goyang dangdut	neutral
kalah mampus	abusive
hutang ganti bahas halus gotong royong nalar waras rakyat indonesia uji rezim ininlulus kelas	neutral
iya maaf salahmaksudnya katolik parahyangan	neutral
gue benci orang gue informasi banget tanggal tik acara jam bangsat tololxfxfxxa	hate speech
dasar bolot uniform resource locator	abusive
proses sidang ahok waspada ulama kubu ahokyakni ulama munafik sesat sesat	abusive
aspirasi lina sumedang calon gubernur jabar berantas rebut laki orang resah hidup warga desa	neutral
mentwit sim bikinnyannblkgn gue lihat gambar seliwerannnada simnya xexxa	neutral
ustaz bajing	abusive
delapan sembilan cupu	abusive
partai sinting indonesia uniform resource locator	abusive
ganti presiden main kasar nama agama ulama ustaz uztazah forum ulama umat indonesia ditindaklanjuti	neutral
iya gue harap ahok penjara perkara al maidah	hate speech
nctea aku kira renjun member korea jungwoo member asing though	neutral
probably doktrin etnis tionghoa langsung disamaratakan validitas cerita pulannbiasanya cerita sudut pandang hhhh	neutral
takut mati ternyataxfxfxxxfxfxxxfxfxxnkalian lihat terrorispemimpin takut matitpi suruh matibom bunuh gobloknal bangsat di takut matid	abusive
direktorat jenderal bima islam menteri agama ri health and financial manajemen training bismillah strategic action team aksinesia islamic wealth management financial planning syariah syariat wealth coach  at his grand savero	neutral
bahan bakar minyak listrik telur percaya rezim kocak	abusive
cebong bicara ilmu wawas rataxcxb orang bodoh mudah dibodohxcxbi caci maki bicara lindur ilmu	abusive
ahok bukti jabat kuasa gubernur jakarta sebesarbesarnya taipan ri cina	hate speech
bantah mata dongok banget tong bicara gasal mulu tolol	abusive
selera musik modern playlist lagu terkinintapi takut bilang anak indie idiot netizennnngapain insecure nnmusik jadul sampahnnmending bilang anak indie idiotnndaripada anak jadul idiot	hate speech
islam no tolak boros salah guna kuasa sila tutup periuk	neutral
umat anies sandi makna otak dobol	abusive
bikin males jatuh motor motor koreng lutut which is literally pas kering susah jalan koreng ketariktarik kulit	neutral
sp bilang salah cebong kayak erti sp goblok	abusive
hembus tenaga kerja asing asing kuasa driver ojek online xfxfxx	neutral
aduh mas mending anggap komunis komunis kumis hehe	neutral
bubar panitia khusus dewan wakil rakyat nya rakyat rugi bayar pajak gaji kerja nya sibuk	hate speech
muhammad burak makkah yerusalem dongeng ibrahim makkah	hate speech
jokowi ajak ulama jawa barat lurus hoaks politik	neutral
kasihan fitriani nasib mu penuh pusat latih nasional nya latih buang nihtp sayang satu bulu tangkis seluruh indonesia nyali pecat latih lihat cina langsung pecat ning	neutral
part boxexxol bottom tato iya sempit kontol gue kena tai xfxfxxdxfxfxfxbc mantappppppppp uniform resource locator	hate speech
antek komunis teriak komunis	hate speech
protesapa anies konsisten janji kampanyeklu janji realisasi batal gubernur	hate speech
si babi cina biadab laku kaum pribumi jongon surat pemberitahuan tahun baris serba guna nu nusantara dukung timpang biadab	abusive
lemas congor mas pakai rok	abusive
bacot nih pecun uniform resource locator	abusive
bohong bangkai cium bau busuk	neutral
silah gabung koalisi zon hak koar jual congor gue peduli	abusive
akun pir akun it cerita pendek berengsek kemarin pas baca cerita baca tidak publikasi	hate speech
inspeksi dadak rumah sakit umum pusat ahmad tabib gubernur kejut lihat sistim antre daftar pasien via uniform resource locator	neutral
gue asa orang bejat	neutral
rela telepon berjamjam habis topik telepon dengar wxexxa	neutral
pamor rk arti partai politik usung dukung nista agama	hate speech
ayo bu keliling pesantren	neutral
impor bawang asing om	neutral
gaib telepon kantor cewek orang cina logat bahasa inggris aneh terima telepon teriak ih	neutral
njul nek gonku koyo nama cocot bocor njul	hate speech
antek cina percaya komunis orang musuh bantai muslim uniform resource locator	hate speech
orang hebat serah karir ngewe teman kunci buka telinga dengar keluh kesah	neutral
ganti antek asing	neutral
on the way jakarta wussssttturunkan jokowi	hate speech
rezim dablek utang pakai dana haji lengser jokowi	abusive
utang suap bikin candi mangkrak mending jamban	neutral
mata najwa debat jakarta urus bacot anis nya juaranyamemang makan bacot jakartahahapaslon aneh gede bacot doang	abusive
kerja pas piket perangkat kelas kayak taplak meja spidol buku maju kelas dan lain lain nih tidak boleh tinggal kelas pas pulang lowong kerja ruang piket ambil besok paginyan	neutral
nyinyir cuci ahok teriak kafir xfxfxxxfxfxx	abusive
gue jijik lihat wakil rakyat dewan wakil rakyat fadil apes efek baca berita mantan koruptor calon anggota legislatif gembel korupsi tiada	hate speech
bos presiden presiden	neutral
lama lama berita bom teroris dengar kemarin lusa wilayah surabaya barat gerebek duga teroris cari berita internet lokasi heboh berita	neutral
partai komunis indonesia komunis simbol larang perintah alas that dak toleransi xfxfxxxfxfxxaxfxfxxa	neutral
masuk setan	abusive
amin rais prabowo otot bicara rohingya biar pahlawan	hate speech
komisi berantas korupsi gelar program pilih kepala daerah integritas	neutral
selamat setan	abusive
cebong kayak dongok abadi gampang kibul	abusive
lagu indonesia milik karakteristik khas budaya orang indonesia  hitsindonesiajuara by putri a via musik indonesia juara	neutral
kampret revisi haha uniform resource locator	hate speech
mari cinta produk bantu produk saing pasar global moga menang gubernur sumatra utara sumatra utara bidang adang dan lain lain	neutral
ancam lengser jokowi front bela islam alumnilgian undang undang atur lengser jokowi permisi dukung	hate speech
